1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,,,,21,,23,24,,,27,28,29,30,31,32,33,
72252,,"French Bull 9"" Salad Plate - Oasis",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,0.92,1.2,,,,,
72253,,"French Bull 9"" Salad Plate - Bindi",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,1.11,1.44,,,,,
72255,,"French Bull 9"" Salad Plate - Foli",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,0.92,1.2,,,,,
72256,,"French Bull 9"" Salad Plate - Tropic Fantasia",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,0.92,1.2,,,,,
72257,,"French Bull 9"" Salad Plates Assorted set of 6",,Tableware,,,,,,,French Bull,8,,,,,,,,,,,,,,,6.87,8.84,,,,,
72258,,"French Bull 9"" Salad Plate Gift Box Set of 6 - Aurora",,Tableware,,,,,,,French Bull,8,,,,,,,,,,,,,,,6.87,8.84,,,,,
72259,,"French Bull 9"" Salad Plate - Dial Set of 4",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,4.72,6.14,,,,,
72260,,"French Bull 9"" Salad Plate - Ring set of 4",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,4.72,6.14,,,,,
72261,,"French Bull 9"" Salad Plate - Ziggy set of 4",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,4.72,6.14,,,,,
72263,,"French Bull 9"" Salad Plate - Bindi set of 4",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,4.47,5.81,,,,,
72264,,"French Bull 9"" Salad Plate - Sus set of 4",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,48,68,,0.92,1.2,,,,,
72265,,"French Bull 9"" Salad Plate - Foli set of 4",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,0.92,1.2,,,,,
72267,,"French Bull 9"" Salad Plate - Garden Floral Assorted set of 4",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,48,68,,4.47,5.81,,,,,
72269,,"French Bull 9"" Salad Plate - Black & White Assorted set of 4",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,4.91,6.38,,,,,
72270,,"French Bull 9"" Salad Plate - Festival set of 4",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,0.92,1.2,,,,,
72271,,"French Bull 7"" Appetizer Plate - Ombre Assorted Set of 4",,Tableware,,,,,,,French Bull,24,,,,,,,,,,,,,,,3.17,4.12,,,,,
72281,,"French Bull 8"" Pie Plates - Ziggy",,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,0.59,0.77,,,,,
72282,,"French Bull 8"" Pie Plates - Viva",,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,0.59,0.77,,,,,
72283,,"French Bull 8"" Pie Plates - Ring",,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,0.59,0.77,,,,,
72284,,"French Bull 8"" Pie Plates - Sus",,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,0.59,0.77,,,,,
72285,,"French Bull 8"" Pie Plates - Mosaic",,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,0.59,0.77,,,,,
72286,,"French Bull 8"" Pie Plates - Raj",,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,0.59,0.77,,,,,
72287,,"French Bull 8"" Pie Plates - Assorted (set of 6)",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,4.29,5.58,,,,,
72290,,"French Bull 11"" Dinner Plate - Ring set of 4",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,6.63,8.62,,,,,
72291,,"French Bull 11"" Dinner Plate - Ziggy set of 4",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,7.95,10.34,,,,,
72293,,"French Bull 11"" Dinner Plate - Bindi set of 4",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,6.91,8.98,,,,,
72294,,"French Bull 11"" Dinner Plate - Sus set of 4",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,54,68,,6.08,,,,,,
72295,,"French Bull 11"" Dinner Plate - Foli set of 4",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,6.08,7.87,,,,,
72297,,"French Bull 11"" Dinner Plate - Garden Floral Assorted set of 4",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,54,68,,6.3,8.98,,,,,
72298,,"French Bull 11"" Dinner Plate - Black & White Assorted set of 4",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,6.3,0.87,,,,,
72299,,"French Bull 11"" Dinner Plate - Festival set of 4",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,6.91,8.98,,,,,
72306,,French Bull 4pc Mini Bowl Set - Graphic,,Tableware,,,,,,,French Bull,16,,,,,,,,,,,,,,,3.1,4.03,,,,,
72306NB,,French Bull 4pc Mini Bowl Set - Graphic No Box,,Tableware,,,,,,,French Bull,4,,,,,,,,,,,,,,,3.27,4.25,,19.99,19.99,,
72307,,"French Bull 4pc 4"" Mini Bowl Set - Floral",,Tableware,,,,,,,French Bull,16,,,,,,,,,,,,,,,3.1,4.03,,,,,
72307NB,,"French Bull 4pc 4"" Mini Bowl Set - Floral No Box",,Tableware,,,,,,,French Bull,4,,,,,,,,,,,,,,,3.27,4.25,,19.99,19.99,,
72308,,"French Bull 6pc 4"" Mini Bowl Set - Shades of Blue",,Tableware,,,,,,,French Bull,16,,,,,,,,,,,,,,,3.18,4.13,,,,,
72308NB,,"French Bull 6pc 4"" Mini Bowl Set - Shades of Blue No Box",,Tableware,,,,,,,French Bull,4,,,,,,,,,,,,,,,3.38,4.21,,19.99,19.99,,
72309,,"French Bull 6pc 4"" Mini Bowl Set - Assorted Solids",,Tableware,,,,,,,French Bull,16,,,,,,,,,,,,,,,3.18,4.13,,,,,
72309NB,,"French Bull 6pc 4"" Mini Bowl Set - Assorted Solids No Box",,Tableware,,,,,,,French Bull,4,,,,,,,,,,,,,,,3.38,4.21,,19.99,19.99,,
72317,,"French Bull 5"" Bowl - Blue",,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,0.77,1,,,,,
72321,,"French Bull 4.5""x2.35"" Mini Bowl - Sus Set of 4",,Tableware,,,,,,,French Bull,4,,,,,,,,,,,,,,,2.64,3.43,,,,,
72322,,"French Bull 4.5""x2.35"" Mini Bowl - Foli Set of 4",,Tableware,,,,,,,French Bull,16,,,,,,,,,,,,,,,2.99,4.03,,,,,
72322NB,,"French Bull 4.5""x2.35"" Mini Bowl - Foli Set of 4 No Box",,Tableware,,,,,,,French Bull,4,,,,,,,,,,,,,,,3.3,4.12,,19.99,19.99,,
72323,,"French Bull 4.5""x2.35"" Mini Bowl - Garden Floral Set of 4",,Tableware,,,,,,,French Bull,16,,,,,,,,,,,,48,68,,3.1,4.03,,,,,
72323NB,,"French Bull 4.5""x2.35"" Mini Bowl - Garden Floral Set of 4 No Box",,Tableware,,,,,,,French Bull,4,,,,,,,,,,,,,,,3.17,4.12,,19.99,19.99,,
72341,,"French Bull 12.5"" Salad Bowl - Orange and Pink",,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,2.55,3.29,,,,,
72342,,"French Bull 12.5"" Salad Bowl - Grape and Turquoise",,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,2.55,3.29,,,,,
72360,,"French Bull 6pc Small 5"" Bowl Set - Assorted Solids",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,5.03,6.76,,,,,
72361,,"French Bull 6""x3"" Soup Bowl - Bindi Set of 4",,Tableware,,,,,,,French Bull,16,,,,,,,,,,,,,,,3.62,4.71,,,,,
72363,,"French Bull 6pc Small 5"" Bowl Set - Shades of Blue",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,5.2,7.14,,,,,
72367,,"French Bull 9"" Salad Plate - Transparent Pop set of 4",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,4.47,5.81,,,,,
72380,,"French Bull 11.75""x3"" Serving Bowl - Ring",,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,3.12,4.06,,,,,
72382,,"French Bull 11.75""x3"" Serving Bowl - Ziggy",,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,3.12,4.06,,,,,
72383,,"French Bull 11.75""x3"" Serving Bowl - Bindi",,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,3.15,4.06,,,,,
72384,,"French Bull 11.75""x3"" Serving Bowl - Oasis",,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,2.86,4.06,,,,,
72385,,"French Bull 11.75""x3"" Serving Bowl - Sus",,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,16,68,,2.95,3.84,,,,,
72386,,"French Bull 11.75""x3"" Serving Bowl - Foli",,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,2.95,4.06,,,,,
72387,,"French Bull 11.75""x3"" Serving Bowl - Festival",,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,3.14,4.06,,,,,
72388,,"French Bull 11.75""x3"" Serving Bowl - Dial",,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,3.15,4.06,,,,,
72391,,"French Bull 8""x2.5"" Pasta Bowl - Pink Ombre",,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,1.22,1.57,,,,,
72392,,"French Bull 8""x2.5"" Pasta Bowl - Blue Ombre",,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,1.22,1.57,,,,,
72394,,"French Bull 8""x2.5"" Pasta Bowl - Assorted Solids Set of 6",,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,1.22,7.9,,,,,
72410,,French Bull 16oz Tumbler - Assorted Solids Set of 6,,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,4.6,5.98,,,,,
72415,,French Bull 16oz Traveler Porcelain Mug - Glamo,,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,2.91,3.78,,,,,
72416,,French Bull 12oz Travel Mug with Lid - Grass,,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,2.91,3.78,,,,,
72426,,French Bull 23oz Soup Mug - Mandala Beady (dark Blue),,Tableware,,,,,,,French Bull,24,,,,,,,,,,,,,,,1.13,1.47,,,,,
72427,,French Bull 23oz Soup Mug - Mandala Sus (Dark green),,Tableware,,,,,,,French Bull,24,,,,,,,,,,,,,,,1.13,1.47,,,,,
72428,,French Bull 23oz Soup Mug - Mandala Mosaic Flower w/ Gray Lid,,Tableware,,,,,,,French Bull,24,,,,,,,,,,,,,,,1.13,1.47,,,,,
72429,,French Bull 23oz Soup Mug w/gift box- Mandala Beady w/ Orange Lid,,Tableware,,,,,,,French Bull,24,,,,,,,,,,,,,,,0.98,1.27,,,,,
72430,,French Bull 23oz Soup Mug - Palm,,Tableware,,,,,,,French Bull,36,,,,,,,,,,,,,,,0.85,1.11,,,,,
72431,,French Bull 23oz Soup Mug - Vine,,Tableware,,,,,,,French Bull,36,,,,,,,,,,,,,,,0.85,1.11,,,,,
72432,,French Bull 23oz Soup Mug - Beady,,Tableware,,,,,,,French Bull,36,,,,,,,,,,,,,,,0.85,1.11,,,,,
72433,,French Bull 23oz Soup Mug - Mosaic B&W,,Tableware,,,,,,,French Bull,24,,,,,,,,,,,,,,,1.13,1.47,,,,,
72434,,French Bull 23oz Soup Mug - Sus,,Tableware,,,,,,,French Bull,24,,,,,,,,,,,,,,,1.13,1.47,,,,,
72435,,French Bull 23oz Soup Mug - Pink Ombre,,Tableware,,,,,,,French Bull,36,,,,,,,,,,,,,,,0.85,1.11,,,,,
72436,,French Bull 23oz Soup Mug - Oasis,,Tableware,,,,,,,French Bull,36,,,,,,,,,,,,,,,0.85,1.11,,,,,
72437,,French Bull 23oz Soup Mug - Multi Dot,,Tableware,,,,,,,French Bull,24,,,,,,,,,,,,,,,1.13,1.47,,,,,
72438,,French Bull 23oz Soup Mug - Viva,,Tableware,,,,,,,French Bull,24,,,,,,,,,,,,,,,1.13,1.47,,,,,
72439,,French Bull 23oz Soup Mug - Blue Ombre,,Tableware,,,,,,,French Bull,24,,,,,,,,,,,,,,,1.13,1.47,,,,,
72441,,French Bull 23oz Soup Mug w/gift box - Blue Ombre,,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,1.36,1.77,,,,,
72442,,French Bull 23oz Soup Mug w/gift box- Mosaic B&W,,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,1.36,1.77,,,,,
72443,,French Bull 23oz Soup Mug w/gift box- Sus,,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,1.36,1.77,,,,,
72444,,French Bull 23oz Soup Mug w/gift box- Pink Ombre,,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,1.36,1.77,,,,,
72445,,French Bull 23oz Soup Mug w/gift box - Oasis,,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,1.36,1.77,,,,,
72446,,French Bull 23oz Soup Mug w/gift box - Beady,,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,1.36,1.77,,,,,
72447,,French Bull 23oz Soup Mug w/gift box - set of 6,,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,8.17,10.62,,,,,
72448,,French Bull 23oz Soup Mug w/gift box - Mandala Susani Sun (dark Blue) w/ pink lid,,Tableware,,,,,,,French Bull,24,,,,,,,,,,,,,,,0.98,1.27,,,,,
72449,,French Bull 23oz Soup Mug - Set of 4 Assorted,,Tableware,,,,,,,French Bull,4,,,,,,,,,,,,,,,3.37,4.38,,,,,
72450,,French Bull 16oz Porcelain Mugs (with gift box) - Oval,,Tableware,,,,,,,French Bull,4,,,,,,,,,,,,,,,2.44,3.17,,,,,
72451,,French Bull 16oz Porcelain Mugs (with gift box) - Ziggy Condensed,,Tableware,,,,,,,French Bull,4,,,,,,,,,,,,,,,2.44,3.17,,,,,
72452,,French Bull 16oz Porcelain Mugs (with gift box) - Palais B & W,,Tableware,,,,,,,French Bull,4,,,,,,,,,,,,,,,2.44,3.17,,,,,
72453,,French Bull 16oz Porcelain Mugs (with gift box) - Raj,,Tableware,,,,,,,French Bull,4,,,,,,,,,,,,,,,2.44,3.17,,,,,
72481,,French Bull 24oz Glass Baking Vessels w/ gift boxes - Multi Color set of 3 (K50839 849 000) Clik,,Tableware,,,,,,,French Bull,1,,,,,,,,,,,,,,,5.68,7.38,,,,,
72482,,French Bull 24oz Glass Baking Vessels w/ gift boxes - Black and White set of 3 (K50839 848 000) Clik,,Tableware,,,,,,,French Bull,1,,,,,,,,,,,,,,,5.68,7.38,,,,,
72510,,"French Bull 15"" Lazy Susan with Non-Slip Base - Surf",,Tableware,,,,,,,French Bull,8,,,,,,,,,,,,,,,6.13,7.97,,,,,
72511,,"French Bull 15"" Lazy Susan with Non-Slip Base - Ring",,Tableware,,,,,,,French Bull,8,,,,,,,,,,,,,,,6.13,7.97,,,,,
72513,,"French Bull 15"" Lazy Susan with Non-Slip Base - Raj",,Tableware,,,,,,,French Bull,8,,,,,,,,,,,,,,,5.92,7.97,,,,,
72514,,"V-French Bull 15"" Lazy Susan with Non-Slip Base - Mosaic",,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,5.62,7.31,,,,,
72517,,"French Bull 15"" Lazy Susan with Non-Slip Base-Ziggy",,Tableware,,,,,,,French Bull,8,,,,,,,,,,,,,,,6.46,8.4,,,,,
72518,,"French Bull 15"" Lazy Susan with Non-Slip Base - Foli",,Tableware,,,,,,,French Bull,8,,,,,,,,,,,,,,,6.13,7.97,,,,,
72519,,"French Bull 15"" Lazy Susan with Non-Slip Base - Sus",,Tableware,,,,,,,French Bull,8,,,,,,,,,,,,,,,6.46,8.4,,,,,
72520,,"French Bull 9"" Little Lazy Susan - Ring",,Tableware,,,,,,,French Bull,24,,,,,,,,,,,,,,,2,2.6,,,,,
72521,,"French Bull 9"" Little Lazy Susan - Ziggy Round",,Tableware,,,,,,,French Bull,24,,,,,,,,,,,,,,,2,2.6,,,,,
72530,,"French Bull 11"" Little Lazy Susan - Ring",,Tableware,,,,,,,French Bull,24,,,,,,,,,,,,,,,2.5,3.25,,,,,
72531,,"French Bull 11"" Little Lazy Susan - Ziggy Round",,Tableware,,,,,,,French Bull,24,,,,,,,,,,,,,,,2.5,3.25,,,,,
72532,,"French Bull 11"" Rimmed Lazy Susan - Palais Rose",,Tableware,,,,,,,French Bull,2,,,,,,,,,,,,,,,2.62,3.41,,,,,
72533,,"French Bull 11"" Rimmed Lazy Susan - Beady",,Tableware,,,,,,,French Bull,2,,,,,,,,,,,,,,,2.62,3.41,,,,,
72534,,"French Bull 11"" Rimmed Lazy Susan - Mosaic Round",,Tableware,,,,,,,French Bull,2,,,,,,,,,,,,,,,2.62,3.41,,,,,
72535,,"French Bull 11"" Rimmed Lazy Susan - Ombre Blue",,Tableware,,,,,,,French Bull,2,,,,,,,,,,,,,,,2.62,3.41,,,,,
72536,,"French Bull 16"" Rimmed Lazy Susan - Palais Rose",,Tableware,,,,,,,French Bull,2,,,,,,,,,,,,,,,3.93,5.11,,,,,
72537,,"French Bull 16"" Rimmed Lazy Susan - Beady",,Tableware,,,,,,,French Bull,2,,,,,,,,,,,,,,,3.93,5.11,,,,,
72538,,"French Bull 16"" Rimmed Lazy Susan - Mosaic Round",,Tableware,,,,,,,French Bull,2,,,,,,,,,,,,,,,3.93,5.11,,,,,
72539,,"French Bull 16"" Rimmed Lazy Susan - Ombre Blue",,Tableware,,,,,,,French Bull,2,,,,,,,,,,,,,,,3.93,5.11,,,,,
72610,,"French Bull 4pc 8"" Scoop Spoon Set - Multi",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,1.84,2.39,,,,,
72612,,"French Bull 4pc 7"" Dessert Spoon Set - Multi",,Tableware,,,,,,,French Bull,24,,,,,,,,,,,,,,,0.83,1.08,,,,,
72613,,"French Bull 4pc 7"" Dessert Spoons - Black & White Set of 4",,Tableware,,,,,,,French Bull,24,,,,,,,,,,,,,,,0.79,1.03,,,,,
72614,,"French Bull 4pc 7"" Dessert Spoons - Garden Floral Set of 4",,Tableware,,,,,,,French Bull,24,,,,,,,,,,,,,,,0.79,1.03,,,,,
72619,,"French Bull 15pc 8"" Scoop Spoon Set w/ Vessel - Multi",,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,11.79,15.33,,,,,
72625,,"French Bull 6pc 7"" Dessert Spoon - Oasis",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,1.02,1.33,,,,,
72628,,"French Bull Dessert Spoon 7"" Assortment w/o Vessel- 50 Units",,Tableware,,,,,,,French Bull,10,,,,,,,,,,,,,,,9.11,11.84,,,,,
72629,,"French Bull 50pc 7"" Dessert Spoon Set w/ Vessel - Multi",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,9.62,12.51,,,,,
72631,,"French Bull 9.5"" Serving Spoon - Ziggy",,Tableware,,,,,,,French Bull,10,,,,,,,,,,,,,,,0.42,0.55,,,,,
72632,,"French Bull 9.5"" Serving Spoon - Oval",,Tableware,,,,,,,French Bull,10,,,,,,,,,,,,,,,0.42,0.55,,,,,
72633,,"French Bull 9.5"" Serving Spoon - Calypso",,Tableware,,,,,,,French Bull,10,,,,,,,,,,,,,,,0.4,0.52,,,,,
72638,,"French Bull 9pc 9.5"" Serving Spoon Set w/o Vessel - Multi",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,3.79,4.93,,,,,
72639,,"French Bull 9pc 9.5"" Serving Spoon Set w/ Vessel - Multi",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,3.79,4.93,,,,,
72718,,French Bull 4pc Spreader Set - Black & White Assorted,,Tableware,,,,,,,French Bull,16,,,,,,,,,,,,,,,1.76,2.29,,,,,
72719,,French Bull 4pc Spreader Set - Garden Florals Assorted,,Tableware,,,,,,,French Bull,16,,,,,,,,,,,,,,,1.69,2.2,,,,,
72721,,French Bull 4pc Spreader Set - Graphic Assorted,,Tableware,,,,,,,French Bull,16,,,,,,,,,,,,,,,1.6,2.08,,,,,
72722,,French Bull 4pc Spreader Set - Floral Assorted,,Tableware,,,,,,,French Bull,16,,,,,,,,,,,,,,,1.69,2.2,,,,,
72727,,French Bull 24pc Spreader Set w/o Vessel - Multi,,Tableware,,,,,,,French Bull,10,,,,,,,,,,,,,,,7.13,9.27,,,,,
72728,,French Bull 4pc Spreader Set - Candy Strip Holiday,,Tableware,,,,,,,French Bull,4,,,,,,,,,,,,,,,1.08,1.4,,,,,
72729,,French Bull 24pc Spreader Set with Vessel - Multi,,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,81,68,,7.52,9.78,,,,,
72731,,"French Bull 11"" Cake Knife - Ziggy",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,0.72,0.92,,,,,
72732,,"French Bull 11"" Cake Knife - Oasis",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,0.59,0.77,,,,,
72733,,"French Bull 11"" Cake Knife - Viva",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,0.72,0.92,,,,,
72735,,"French Bull 11"" Cake Knife - Calypso",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,0.67,0.87,,,,,
72736,,"French Bull 11"" Cake Knife -Zee",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,0.72,0.92,,,,,
72738,,French Bull 9pc Cake Knife Set w/o Vessel - Multi,,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,7.28,9.46,,,,,
72739,,French Bull 9pc Cake Knife Set with Vessel - Multi,,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,6.43,8.36,,,,,
72741,,"French Bull 8"" Serving Spatula - Viva",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,0.63,0.82,,,,,
72742,,"French Bull 8"" Serving Spatula - Ring",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,0.63,0.82,,,,,
72743,,"French Bull 8"" Serving Spatula - Ziggy",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,0.63,0.82,,,,,
72748,,French Bull 3pc Serving Spatula Set - Multi,,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,1.97,2.56,,,,,
72749,,French Bull 9pc Serving Spatula Set w/ Vessel - Multi,,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,6.79,8.83,,,,,
72750,,"French Bull 13"" Salad Server Set - Foli",,Tableware,,,,,,,French Bull,24,,,,,,,,,,,,48,68,,1.92,2.64,,,,,
72751,,"French Bull 13"" Salad Server Set - Ziggy",,Tableware,,,,,,,French Bull,24,,,,,,,,,,,,,,,2.03,2.64,,,,,
72752,,"French Bull 13"" Salad Server Set - Oasis",,Tableware,,,,,,,French Bull,24,,,,,,,,,,,,48,68,,1.86,2.5,,,,,
72753,,"French Bull 13"" Salad Server Set - Bindi",,Tableware,,,,,,,French Bull,24,,,,,,,,,,,,,,,1.92,2.5,,,,,
72754,,"French Bull 13"" Salad Server Set - Sus",,Tableware,,,,,,,French Bull,48,,,,,,,,,,,,48,68,,1.86,2.5,,,,,
72755,,"French Bull 13"" Salad Server Set - Ring",,Tableware,,,,,,,French Bull,24,,,,,,,,,,,,48,68,,1.86,2.5,,,,,
72756,,"French Bull 13"" Salad Server Set - Festival",,Tableware,,,,,,,French Bull,24,,,,,,,,,,,,48,68,,1.86,2.5,,,,,
72757,,"French Bull 13"" Salad Server Set - Dial",,Tableware,,,,,,,French Bull,24,,,,,,,,,,,,,,,2.05,2.64,,,,,
72758,,"French Bull 13"" Salad Server Set - Studio Check",,Tableware,,,,,,,French Bull,24,,,,,,,,,,,,,,,1.92,2.5,,,,,
72762,,"French Bull 10.5"" Pie Server - Viva",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,0.78,1.01,,,,,
72763,,"French Bull 10.5"" Pie Server - Ziggy White",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,0.78,1.01,,,,,
72764,,"French Bull 10.5"" Pie Server - Sus",,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,0.78,1.01,,,,,
72771,,French Bull 12-Piece Dinnerware Set Black & White,,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,13.19,17.15,,,,,
72772,,French Bull 12-Piece Entertaining Set a?????? Black & White,,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,9.78,12.71,,,,,
72773,,French Bull 12-Piece Dinnerware Set - Garden Floral,,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,13.19,17.15,,,,,
72780,,French Bull Spatula-Black & White stripe / Hot Pink Silicone,,Kitchen Tool,,,,,,,French Bull,12,,,,,,,,,,,,,,,0.97,1.26,,,,,
72781,,French Bull Spoon-Black and White stripe / Hot Pink Silicone,,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,0.94,1.22,,,,,
72782,,French Bull Brush- Black and White stripe/Hot Pink Silicone,,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,0.97,1.26,,,,,
72783,,French Bull Spatula- Jelly Bean stripe /Orange Silicone,,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,0.97,1.26,,,,,
72784,,French Bull Spoon -Jelly Bean stripe / Orange Silicone,,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,0.94,1.22,,,,,
72785,,French Bull Brush - Jelly Bean stripe/Orange Silicone,,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,0.97,1.26,,,,,
72786,,French Bull Spatula-Blue Ocean stripe / Turquoise Silicone,,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,0.97,1.26,,,,,
72787,,French Bull Spoon -Blue Ocean stripe / Turquoise Silicone,,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,0.93,1.21,,,,,
72788,,French Bull Brush- Blue Ocean stripe/Turquoise Silicone,,Tableware,,,,,,,French Bull,12,,,,,,,,,,,,,,,0.97,1.26,,,,,
72790,,French Bull Tongs- Blue Ocean stripe/Turquoise Silicone,,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,1.58,2.05,,,,,
72791,,French Bull Tongs-Jelly Bean stripe / Orange Silicone,,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,1.54,2,,,,,
72792,,French Bull Tongs-Black & White stripe / Hot Pink Silicone,,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,1.54,2,,,,,
72793,,French Bull Set of 3 utensils-BlackWhite /Hot Pink Silicone,,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,2.74,3.64,,,,,
72794,,French Bull Set of 3 utensils-Jelly Bean /Orange Silicone,,Kitchen Tool,,,,,,,French Bull,6,,,,,,,,,,,,,,,2.8,3.64,,,,,
72795,,French Bull Set of 3 utensils-Blue Ocean /Turquoise Silicone,,Tableware,,,,,,,French Bull,6,,,,,,,,,,,,,,,2.8,3.64,,,,,
72811,,"French Bull 12"" Egg Platter - Ziggy",,Tableware,,,,,,,French Bull,18,,,,,,,,,,,,,,,2.38,3.09,,,,,
72812,,"French Bull 12"" Egg Platter - Sus",,Tableware,,,,,,,French Bull,18,,,,,,,,,,,,24,68,,2.38,3.09,,,,,
72813,,"French Bull 12"" Egg Platter - Foli",,Tableware,,,,,,,French Bull,18,,,,,,,,,,,,,,,2.38,3.09,,,,,
72821,,"French Bull 19.25""x14"" Rectangular Tray - Pink Ombre",,Tableware,,,,,,,French Bull,4,,,,,,,,,,,,,,,3.9,5.07,,,,,
72822,,"French Bull 19.25""x14"" Rectangular Tray - Blue Ombre",,Tableware,,,,,,,French Bull,4,,,,,,,,,,,,,,,4.16,5.41,,,,,
